cardName,cardNumber,cardRarity,cardSubType,cleanName,finishType,marketPrice,setEra,setName,source_file,stage,supertype
Team Rocket's Dugtrio - 101/217 (Energy Symbol Pattern),101/217,Uncommon,Fighting,Dugtrio - 101/217 (Energy Symbol Pattern),Reverse Holofoil,0.36,Mega Evolution,Ascended Heroes,me_ascended_heroes_cleaned.csv,Stage 1,Pokemon
Hitmontop - 102/217 (Energy Symbol Pattern),102/217,Common,Fighting,Hitmontop - 102/217 (Energy Symbol Pattern),Reverse Holofoil,0.16,Mega Evolution,Ascended Heroes,me_ascended_heroes_cleaned.csv,Basic,Pokemon
Meditite (Energy Symbol Pattern),103/217,Common,Fighting,Meditite (Energy Symbol Pattern),Reverse Holofoil,0.2,Mega Evolution,Ascended Heroes,me_ascended_heroes_cleaned.csv,Basic,Pokemon
Medicham - 104/217 (Energy Symbol Pattern),104/217,Common,Fighting,Medicham - 104/217 (Energy Symbol Pattern),Reverse Holofoil,0.2,Mega Evolution,Ascended Heroes,me_ascended_heroes_cleaned.csv,Stage 1,Pokemon
Lunatone (Energy Symbol Pattern),105/217,Rare,Fighting,Lunatone (Energy Symbol Pattern),Reverse Holofoil,0.29,Mega Evolution,Ascended Heroes,me_ascended_heroes_cleaned.csv,Basic,Pokemon
Solrock (Energy Symbol Pattern),106/217,Uncommon,Fighting,Solrock (Energy Symbol Pattern),Reverse Holofoil,0.34,Mega Evolution,Ascended Heroes,me_ascended_heroes_cleaned.csv,Basic,Pokemon
Groudon (Energy Symbol Pattern),108/217,Rare,Fighting,Groudon (Energy Symbol Pattern),Reverse Holofoil,0.39,Mega Evolution,Ascended Heroes,me_ascended_heroes_cleaned.csv,Basic,Pokemon
Cynthia's Gible (Energy Symbol Pattern),109/217,Common,Fighting,Gible (Energy Symbol Pattern),Reverse Holofoil,0.36,Mega Evolution,Ascended Heroes,me_ascended_heroes_cleaned.csv,Basic,Pokemon
Cynthia's Gabite (Energy Symbol Pattern),110/217,Uncommon,Fighting,Gabite (Energy Symbol Pattern),Reverse Holofoil,0.28,Mega Evolution,Ascended Heroes,me_ascended_heroes_cleaned.csv,Stage 1,Pokemon
Riolu (Energy Symbol Pattern),112/217,Common,Fighting,Riolu (Energy Symbol Pattern),Reverse Holofoil,0.15,Mega Evolution,Ascended Heroes,me_ascended_heroes_cleaned.csv,Basic,Pokemon
Pancham (Energy Symbol Pattern),115/217,Common,Fighting,Pancham (Energy Symbol Pattern),Reverse Holofoil,0.22,Mega Evolution,Ascended Heroes,me_ascended_heroes_cleaned.csv,Basic,Pokemon
Carbink - 117/217 (Energy Symbol Pattern),117/217,Uncommon,Fighting,Carbink - 117/217 (Energy Symbol Pattern),Reverse Holofoil,0.26,Mega Evolution,Ascended Heroes,me_ascended_heroes_cleaned.csv,Basic,Pokemon
Rolycoly (Energy Symbol Pattern),118/217,Common,Fighting,Rolycoly (Energy Symbol Pattern),Reverse Holofoil,0.13,Mega Evolution,Ascended Heroes,me_ascended_heroes_cleaned.csv,Basic,Pokemon
Carkol (Energy Symbol Pattern),119/217,Common,Fighting,Carkol (Energy Symbol Pattern),Reverse Holofoil,0.17,Mega Evolution,Ascended Heroes,me_ascended_heroes_cleaned.csv,Stage 1,Pokemon
Coalossal (Energy Symbol Pattern),120/217,Rare,Fighting,Coalossal (Energy Symbol Pattern),Reverse Holofoil,0.41,Mega Evolution,Ascended Heroes,me_ascended_heroes_cleaned.csv,Stage 2,Pokemon
Okidogi (Energy Symbol Pattern),122/217,Rare,Fighting,Okidogi (Energy Symbol Pattern),Reverse Holofoil,0.25,Mega Evolution,Ascended Heroes,me_ascended_heroes_cleaned.csv,Basic,Pokemon
Gastly (Energy Symbol Pattern),123/217,Common,Darkness,Gastly (Energy Symbol Pattern),Reverse Holofoil,0.21,Mega Evolution,Ascended Heroes,me_ascended_heroes_cleaned.csv,Basic,Pokemon
Haunter (Energy Symbol Pattern),124/217,Uncommon,Darkness,Haunter (Energy Symbol Pattern),Reverse Holofoil,0.34,Mega Evolution,Ascended Heroes,me_ascended_heroes_cleaned.csv,Stage 1,Pokemon
Team Rocket's Murkrow (Energy Symbol Pattern),126/217,Common,Darkness,Murkrow (Energy Symbol Pattern),Reverse Holofoil,0.47,Mega Evolution,Ascended Heroes,me_ascended_heroes_cleaned.csv,Basic,Pokemon
Team Rocket's Honchkrow (Energy Symbol Pattern),127/217,Rare,Darkness,Honchkrow (Energy Symbol Pattern),Reverse Holofoil,0.82,Mega Evolution,Ascended Heroes,me_ascended_heroes_cleaned.csv,Stage 1,Pokemon
Poochyena (Energy Symbol Pattern),128/217,Common,Darkness,Poochyena (Energy Symbol Pattern),Reverse Holofoil,0.23,Mega Evolution,Ascended Heroes,me_ascended_heroes_cleaned.csv,Basic,Pokemon
Mightyena - 129/217 (Energy Symbol Pattern),129/217,Uncommon,Darkness,Mightyena - 129/217 (Energy Symbol Pattern),Reverse Holofoil,0.27,Mega Evolution,Ascended Heroes,me_ascended_heroes_cleaned.csv,Stage 1,Pokemon
Galarian Zigzagoon (Energy Symbol Pattern),130/217,Common,Darkness,Galarian Zigzagoon (Energy Symbol Pattern),Reverse Holofoil,0.18,Mega Evolution,Ascended Heroes,me_ascended_heroes_cleaned.csv,Basic,Pokemon
Galarian Linoone (Energy Symbol Pattern),131/217,Common,Darkness,Galarian Linoone (Energy Symbol Pattern),Reverse Holofoil,0.29,Mega Evolution,Ascended Heroes,me_ascended_heroes_cleaned.csv,Stage 1,Pokemon
Galarian Obstagoon - 132/217 (Energy Symbol Pattern),132/217,Uncommon,Darkness,Galarian Obstagoon - 132/217 (Energy Symbol Pattern),Reverse Holofoil,0.36,Mega Evolution,Ascended Heroes,me_ascended_heroes_cleaned.csv,Stage 2,Pokemon
Cynthia's Spiritomb - 133/217 (Energy Symbol Pattern),133/217,Uncommon,Darkness,Spiritomb - 133/217 (Energy Symbol Pattern),Reverse Holofoil,0.52,Mega Evolution,Ascended Heroes,me_ascended_heroes_cleaned.csv,Basic,Pokemon
Scraggy (Energy Symbol Pattern),134/217,Common,Darkness,Scraggy (Energy Symbol Pattern),Reverse Holofoil,0.15,Mega Evolution,Ascended Heroes,me_ascended_heroes_cleaned.csv,Basic,Pokemon
N's Zorua (Energy Symbol Pattern),136/217,Common,Darkness,Zorua (Energy Symbol Pattern),Reverse Holofoil,0.32,Mega Evolution,Ascended Heroes,me_ascended_heroes_cleaned.csv,Basic,Pokemon
Vullaby (Energy Symbol Pattern),138/217,Common,Darkness,Vullaby (Energy Symbol Pattern),Reverse Holofoil,0.17,Mega Evolution,Ascended Heroes,me_ascended_heroes_cleaned.csv,Basic,Pokemon
Pangoro (Energy Symbol Pattern),140/217,Uncommon,Darkness,Pangoro (Energy Symbol Pattern),Reverse Holofoil,0.22,Mega Evolution,Ascended Heroes,me_ascended_heroes_cleaned.csv,Stage 1,Pokemon
Hoopa (Energy Symbol Pattern),141/217,Rare,Darkness,Hoopa (Energy Symbol Pattern),Reverse Holofoil,0.33,Mega Evolution,Ascended Heroes,me_ascended_heroes_cleaned.csv,Basic,Pokemon
Pecharunt (Energy Symbol Pattern),143/217,Rare,Darkness,Pecharunt (Energy Symbol Pattern),Reverse Holofoil,0.24,Mega Evolution,Ascended Heroes,me_ascended_heroes_cleaned.csv,Basic,Pokemon
Mawile - 144/217 (Energy Symbol Pattern),144/217,Uncommon,Metal,Mawile - 144/217 (Energy Symbol Pattern),Reverse Holofoil,0.32,Mega Evolution,Ascended Heroes,me_ascended_heroes_cleaned.csv,Basic,Pokemon
Pawniard (Energy Symbol Pattern),146/217,Common,Metal,Pawniard (Energy Symbol Pattern),Reverse Holofoil,0.12,Mega Evolution,Ascended Heroes,me_ascended_heroes_cleaned.csv,Basic,Pokemon
Bisharp (Energy Symbol Pattern),147/217,Common,Metal,Bisharp (Energy Symbol Pattern),Reverse Holofoil,0.13,Mega Evolution,Ascended Heroes,me_ascended_heroes_cleaned.csv,Stage 1,Pokemon
Kingambit (Energy Symbol Pattern),148/217,Rare,Metal,Kingambit (Energy Symbol Pattern),Reverse Holofoil,0.32,Mega Evolution,Ascended Heroes,me_ascended_heroes_cleaned.csv,Stage 2,Pokemon
Dratini (Energy Symbol Pattern),150/217,Common,Dragon,Dratini (Energy Symbol Pattern),Reverse Holofoil,0.24,Mega Evolution,Ascended Heroes,me_ascended_heroes_cleaned.csv,Basic,Pokemon
Dragonair (Energy Symbol Pattern),151/217,Uncommon,Dragon,Dragonair (Energy Symbol Pattern),Reverse Holofoil,0.41,Mega Evolution,Ascended Heroes,me_ascended_heroes_cleaned.csv,Stage 1,Pokemon
Rayquaza (Energy Symbol Pattern),153/217,Rare,Dragon,Rayquaza (Energy Symbol Pattern),Reverse Holofoil,3.57,Mega Evolution,Ascended Heroes,me_ascended_heroes_cleaned.csv,Basic,Pokemon
N's Reshiram (Energy Symbol Pattern),154/217,Rare,Dragon,Reshiram (Energy Symbol Pattern),Reverse Holofoil,0.39,Mega Evolution,Ascended Heroes,me_ascended_heroes_cleaned.csv,Basic,Pokemon
N's Zekrom (Energy Symbol Pattern),155/217,Rare,Dragon,Zekrom (Energy Symbol Pattern),Reverse Holofoil,0.62,Mega Evolution,Ascended Heroes,me_ascended_heroes_cleaned.csv,Basic,Pokemon
Noibat (Energy Symbol Pattern),156/217,Common,Dragon,Noibat (Energy Symbol Pattern),Reverse Holofoil,0.18,Mega Evolution,Ascended Heroes,me_ascended_heroes_cleaned.csv,Basic,Pokemon
Noivern (Energy Symbol Pattern),157/217,Uncommon,Dragon,Noivern (Energy Symbol Pattern),Reverse Holofoil,0.34,Mega Evolution,Ascended Heroes,me_ascended_heroes_cleaned.csv,Stage 1,Pokemon
Dreepy - 158/217 (Energy Symbol Pattern),158/217,Common,Dragon,Dreepy - 158/217 (Energy Symbol Pattern),Reverse Holofoil,0.21,Mega Evolution,Ascended Heroes,me_ascended_heroes_cleaned.csv,Basic,Pokemon
Drakloak - 159/217 (Energy Symbol Pattern),159/217,Common,Dragon,Drakloak - 159/217 (Energy Symbol Pattern),Reverse Holofoil,0.18,Mega Evolution,Ascended Heroes,me_ascended_heroes_cleaned.csv,Stage 1,Pokemon
Team Rocket's Meowth (Energy Symbol Pattern),161/217,Common,Colorless,Meowth (Energy Symbol Pattern),Reverse Holofoil,0.3,Mega Evolution,Ascended Heroes,me_ascended_heroes_cleaned.csv,Basic,Pokemon
Larry's Dunsparce (Energy Symbol Pattern),163/217,Common,Colorless,Dunsparce (Energy Symbol Pattern),Reverse Holofoil,0.15,Mega Evolution,Ascended Heroes,me_ascended_heroes_cleaned.csv,Basic,Pokemon
Skitty (Energy Symbol Pattern),165/217,Common,Colorless,Skitty (Energy Symbol Pattern),Reverse Holofoil,0.17,Mega Evolution,Ascended Heroes,me_ascended_heroes_cleaned.csv,Basic,Pokemon
Delcatty (Energy Symbol Pattern),166/217,Uncommon,Colorless,Delcatty (Energy Symbol Pattern),Reverse Holofoil,0.17,Mega Evolution,Ascended Heroes,me_ascended_heroes_cleaned.csv,Stage 1,Pokemon
Larry's Starly (Energy Symbol Pattern),168/217,Common,Colorless,Starly (Energy Symbol Pattern),Reverse Holofoil,0.27,Mega Evolution,Ascended Heroes,me_ascended_heroes_cleaned.csv,Basic,Pokemon
Larry's Staravia (Energy Symbol Pattern),169/217,Uncommon,Colorless,Staravia (Energy Symbol Pattern),Reverse Holofoil,0.24,Mega Evolution,Ascended Heroes,me_ascended_heroes_cleaned.csv,Stage 1,Pokemon
Larry's Staraptor - 170/217 (Energy Symbol Pattern),170/217,Rare,Colorless,Staraptor - 170/217 (Energy Symbol Pattern),Reverse Holofoil,0.29,Mega Evolution,Ascended Heroes,me_ascended_heroes_cleaned.csv,Stage 2,Pokemon
Fan Rotom - 171/217 (Energy Symbol Pattern),171/217,Common,Colorless,Fan Rotom - 171/217 (Energy Symbol Pattern),Reverse Holofoil,0.18,Mega Evolution,Ascended Heroes,me_ascended_heroes_cleaned.csv,Basic,Pokemon
Larry's Rufflet (Energy Symbol Pattern),173/217,Common,Colorless,Rufflet (Energy Symbol Pattern),Reverse Holofoil,0.17,Mega Evolution,Ascended Heroes,me_ascended_heroes_cleaned.csv,Basic,Pokemon
Larry's Braviary (Energy Symbol Pattern),174/217,Uncommon,Colorless,Braviary (Energy Symbol Pattern),Reverse Holofoil,0.23,Mega Evolution,Ascended Heroes,me_ascended_heroes_cleaned.csv,Stage 1,Pokemon
Larry's Komala (Energy Symbol Pattern),175/217,Common,Colorless,Komala (Energy Symbol Pattern),Reverse Holofoil,0.28,Mega Evolution,Ascended Heroes,me_ascended_heroes_cleaned.csv,Basic,Pokemon
Drampa (Energy Symbol Pattern),176/217,Uncommon,Colorless,Drampa (Energy Symbol Pattern),Reverse Holofoil,0.21,Mega Evolution,Ascended Heroes,me_ascended_heroes_cleaned.csv,Basic,Pokemon
Hop's Cramorant (Energy Symbol Pattern),177/217,Uncommon,Colorless,Cramorant (Energy Symbol Pattern),Reverse Holofoil,0.3,Mega Evolution,Ascended Heroes,me_ascended_heroes_cleaned.csv,Basic,Pokemon
Terapagos (Energy Symbol Pattern),178/217,Rare,Colorless,Terapagos (Energy Symbol Pattern),Reverse Holofoil,0.25,Mega Evolution,Ascended Heroes,me_ascended_heroes_cleaned.csv,Basic,Pokemon
Ascended Heroes Mini Tin Display,,,,,Normal,251.12,Mega Evolution,Ascended Heroes,me_ascended_heroes_cleaned.csv,,unknown
Ascended Heroes Elite Trainer Box Case,,,,,Normal,1787.65,Mega Evolution,Ascended Heroes,me_ascended_heroes_cleaned.csv,,unknown
Mega Evolution: Ascended Heroes Tech Sticker Collection Case,,,,,Normal,450.54,Mega Evolution,Ascended Heroes,me_ascended_heroes_cleaned.csv,,unknown
Ascended Heroes Booster Bundle Case,,,,,Normal,2234.59,Mega Evolution,Ascended Heroes,me_ascended_heroes_cleaned.csv,,unknown
Premium Poster Collection Case,,,,,Normal,760.14,Mega Evolution,Ascended Heroes,me_ascended_heroes_cleaned.csv,,unknown
Mega Evolution: Ascended Heroes Collection case,,,,,Normal,596.41,Mega Evolution,Ascended Heroes,me_ascended_heroes_cleaned.csv,,unknown
Ascended Heroes Mini Tin Display Case,,,,,Normal,1166.67,Mega Evolution,Ascended Heroes,me_ascended_heroes_cleaned.csv,,unknown
Mega Evolution: Ascended Heroes Collection [Set of 2],,,,,Normal,,Mega Evolution,Ascended Heroes,me_ascended_heroes_cleaned.csv,,unknown
Ascended Heroes Booster Bundle Display,,,,,,,Mega Evolution,Ascended Heroes,me_ascended_heroes_cleaned.csv,,unknown
Sprigatito,013/198,Common,Grass,Sprigatito,Reverse Holofoil,0.22,Scarlet & Violet,Scarlet & Violet Base,sv01_base_cleaned.csv,Basic,Pokemon
Sprigatito,013/198,Common,Grass,Sprigatito,Normal,0.11,Scarlet & Violet,Scarlet & Violet Base,sv01_base_cleaned.csv,Basic,Pokemon
Fuecoco,036/198,Common,Fire,Fuecoco,Reverse Holofoil,0.13,Scarlet & Violet,Scarlet & Violet Base,sv01_base_cleaned.csv,Basic,Pokemon
Fuecoco,036/198,Common,Fire,Fuecoco,Normal,0.1,Scarlet & Violet,Scarlet & Violet Base,sv01_base_cleaned.csv,Basic,Pokemon
Quaxly,052/198,Common,Water,Quaxly,Normal,0.05,Scarlet & Violet,Scarlet & Violet Base,sv01_base_cleaned.csv,Basic,Pokemon
Quaxly,052/198,Common,Water,Quaxly,Reverse Holofoil,0.21,Scarlet & Violet,Scarlet & Violet Base,sv01_base_cleaned.csv,Basic,Pokemon
Miraidon ex - 081/198,081/198,Double Rare,Lightning,Miraidon,Holofoil,0.59,Scarlet & Violet,Scarlet & Violet Base,sv01_base_cleaned.csv,Basic,Pokemon
Koraidon ex - 125/198,125/198,Double Rare,Fighting,Koraidon,Holofoil,0.59,Scarlet & Violet,Scarlet & Violet Base,sv01_base_cleaned.csv,Basic,Pokemon
Professor's Research - 189/198,189/198,Rare,Supporter,Professor's Research,Reverse Holofoil,0.23,Scarlet & Violet,Scarlet & Violet Base,sv01_base_cleaned.csv,,Trainer
Professor's Research - 189/198,189/198,Rare,Supporter,Professor's Research,Holofoil,0.18,Scarlet & Violet,Scarlet & Violet Base,sv01_base_cleaned.csv,,Trainer
Professor's Research - 190/198,190/198,Rare,Supporter,Professor's Research,Holofoil,0.15,Scarlet & Violet,Scarlet & Violet Base,sv01_base_cleaned.csv,,Trainer
Professor's Research - 190/198,190/198,Rare,Supporter,Professor's Research,Reverse Holofoil,0.24,Scarlet & Violet,Scarlet & Violet Base,sv01_base_cleaned.csv,,Trainer
Rock Chestplate,192/198,Uncommon,Tool,,Normal,0.05,Scarlet & Violet,Scarlet & Violet Base,sv01_base_cleaned.csv,,Trainer
Rock Chestplate,192/198,Uncommon,Tool,,Reverse Holofoil,0.2,Scarlet & Violet,Scarlet & Violet Base,sv01_base_cleaned.csv,,Trainer
Scarlet & Violet Booster Pack,,,,,Normal,8.95,Scarlet & Violet,Scarlet & Violet Base,sv01_base_cleaned.csv,,unknown
Scarlet & Violet Booster Box,,,,,Normal,258.81,Scarlet & Violet,Scarlet & Violet Base,sv01_base_cleaned.csv,,unknown
Scarlet & Violet Booster Box Case,,,,,Normal,1480.85,Scarlet & Violet,Scarlet & Violet Base,sv01_base_cleaned.csv,,unknown
Scarlet & Violet Build & Battle Box,,,,,Normal,38.93,Scarlet & Violet,Scarlet & Violet Base,sv01_base_cleaned.csv,,unknown
Scarlet & Violet Build & Battle Box Display,,,,,Normal,,Scarlet & Violet,Scarlet & Violet Base,sv01_base_cleaned.csv,,unknown
Scarlet & Violet Build & Battle Stadium,,,,,Normal,84.82,Scarlet & Violet,Scarlet & Violet Base,sv01_base_cleaned.csv,,unknown
Scarlet & Violet Booster Bundle,,,,,Normal,85.23,Scarlet & Violet,Scarlet & Violet Base,sv01_base_cleaned.csv,,unknown
Scarlet & Violet Sleeved Booster Pack,,,,,Normal,8.57,Scarlet & Violet,Scarlet & Violet Base,sv01_base_cleaned.csv,,unknown
Scarlet & Violet Sleeved Booster Pack Art Bundle [Set of 4],,,,,Normal,40.87,Scarlet & Violet,Scarlet & Violet Base,sv01_base_cleaned.csv,,unknown
Scarlet & Violet Sleeved Booster Pack Bundle [Set of 8],,,,,Normal,78.86,Scarlet & Violet,Scarlet & Violet Base,sv01_base_cleaned.csv,,unknown
Scarlet & Violet Elite Trainer Box [Koraidon],,,,,Normal,114.96,Scarlet & Violet,Scarlet & Violet Base,sv01_base_cleaned.csv,,unknown
Scarlet & Violet Elite Trainer Box [Miraidon],,,,,Normal,135.41,Scarlet & Violet,Scarlet & Violet Base,sv01_base_cleaned.csv,,unknown
Scarlet & Violet Pokemon Center Elite Trainer Box (Exclusive) [Miraidon],,,,,Normal,301.45,Scarlet & Violet,Scarlet & Violet Base,sv01_base_cleaned.csv,,unknown
Scarlet & Violet Pokemon Center Elite Trainer Box (Exclusive) [Koraidon],,,,,Normal,290.34,Scarlet & Violet,Scarlet & Violet Base,sv01_base_cleaned.csv,,unknown
Scarlet & Violet Booster Pack Art Bundle [Set of 4],,,,,Normal,37.9,Scarlet & Violet,Scarlet & Violet Base,sv01_base_cleaned.csv,,unknown
Scarlet & Violet 3 Pack Blister [Arcanine],,,,,Normal,28.71,Scarlet & Violet,Scarlet & Violet Base,sv01_base_cleaned.csv,,unknown
Scarlet & Violet 3 Pack Blister [Dondozo],,,,,Normal,24.94,Scarlet & Violet,Scarlet & Violet Base,sv01_base_cleaned.csv,,unknown
Scarlet & Violet 3 Pack Blister [Set of 2],,,,,Normal,50.86,Scarlet & Violet,Scarlet & Violet Base,sv01_base_cleaned.csv,,unknown
Scarlet & Violet Single Pack Blister [Spidops],,,,,Normal,9.35,Scarlet & Violet,Scarlet & Violet Base,sv01_base_cleaned.csv,,unknown
Scarlet & Violet Single Pack Blister [Espathra],,,,,Normal,11.06,Scarlet & Violet,Scarlet & Violet Base,sv01_base_cleaned.csv,,unknown
Scarlet & Violet Single Pack Blister [Set of 2],,,,,Normal,19.06,Scarlet & Violet,Scarlet & Violet Base,sv01_base_cleaned.csv,,unknown
Scarlet & Violet Premium Checklane Blister [Gengar],,,,,,,Scarlet & Violet,Scarlet & Violet Base,sv01_base_cleaned.csv,,unknown
Scarlet & Violet Premium Checklane Blister [Machamp],,,,,Normal,,Scarlet & Violet,Scarlet & Violet Base,sv01_base_cleaned.csv,,unknown
Scarlet & Violet Premium Checklane Blister [Set of 2],,,,,,,Scarlet & Violet,Scarlet & Violet Base,sv01_base_cleaned.csv,,unknown
Iron Treads ex - 143/198,143/198,Double Rare,Metal,Iron Treads,Holofoil,0.55,Scarlet & Violet,Scarlet & Violet Base,sv01_base_cleaned.csv,Basic,Pokemon
Lechonk - 155/198,155/198,Common,Colorless,Lechonk,Normal,0.12,Scarlet & Violet,Scarlet & Violet Base,sv01_base_cleaned.csv,Basic,Pokemon
Lechonk - 155/198,155/198,Common,Colorless,Lechonk,Reverse Holofoil,0.21,Scarlet & Violet,Scarlet & Violet Base,sv01_base_cleaned.csv,Basic,Pokemon
Miraidon ex - 244/198,244/198,Special Illustration Rare,Lightning,Miraidon,Holofoil,26.37,Scarlet & Violet,Scarlet & Violet Base,sv01_base_cleaned.csv,Basic,Pokemon
Maschiff - 136/198,136/198,Common,Darkness,Maschiff,Reverse Holofoil,0.19,Scarlet & Violet,Scarlet & Violet Base,sv01_base_cleaned.csv,Basic,Pokemon
Maschiff - 136/198,136/198,Common,Darkness,Maschiff,Normal,0.06,Scarlet & Violet,Scarlet & Violet Base,sv01_base_cleaned.csv,Basic,Pokemon
Mabosstiff - 137/198,137/198,Uncommon,Darkness,Mabosstiff,Reverse Holofoil,0.17,Scarlet & Violet,Scarlet & Violet Base,sv01_base_cleaned.csv,Stage 1,Pokemon
Mabosstiff - 137/198,137/198,Uncommon,Darkness,Mabosstiff,Normal,0.08,Scarlet & Violet,Scarlet & Violet Base,sv01_base_cleaned.csv,Stage 1,Pokemon
Klefki,096/198,Rare,Psychic,Klefki,Reverse Holofoil,0.33,Scarlet & Violet,Scarlet & Violet Base,sv01_base_cleaned.csv,Basic,Pokemon
Klefki,096/198,Rare,Psychic,Klefki,Holofoil,0.26,Scarlet & Violet,Scarlet & Violet Base,sv01_base_cleaned.csv,Basic,Pokemon
Magnezone ex - 065/198,065/198,Double Rare,Lightning,Magnezone,Holofoil,0.72,Scarlet & Violet,Scarlet & Violet Base,sv01_base_cleaned.csv,Stage 2,Pokemon
Annihilape,109/198,Rare,Fighting,Annihilape,Holofoil,0.16,Scarlet & Violet,Scarlet & Violet Base,sv01_base_cleaned.csv,Stage 2,Pokemon
Annihilape,109/198,Rare,Fighting,Annihilape,Reverse Holofoil,0.23,Scarlet & Violet,Scarlet & Violet Base,sv01_base_cleaned.csv,Stage 2,Pokemon
Dolliv - 200/198,200/198,Illustration Rare,Grass,Dolliv,Holofoil,5.51,Scarlet & Violet,Scarlet & Violet Base,sv01_base_cleaned.csv,Stage 1,Pokemon
Gardevoir ex - 245/198,245/198,Special Illustration Rare,Psychic,Gardevoir,Holofoil,88.96,Scarlet & Violet,Scarlet & Violet Base,sv01_base_cleaned.csv,Stage 2,Pokemon
Skiddo,011/198,Common,Grass,Skiddo,Normal,0.08,Scarlet & Violet,Scarlet & Violet Base,sv01_base_cleaned.csv,Basic,Pokemon
Skiddo,011/198,Common,Grass,Skiddo,Reverse Holofoil,0.1,Scarlet & Violet,Scarlet & Violet Base,sv01_base_cleaned.csv,Basic,Pokemon
Dedenne - 095/198,095/198,Common,Psychic,Dedenne,Normal,0.17,Scarlet & Violet,Scarlet & Violet Base,sv01_base_cleaned.csv,Basic,Pokemon
Dedenne - 095/198,095/198,Common,Psychic,Dedenne,Reverse Holofoil,0.22,Scarlet & Violet,Scarlet & Violet Base,sv01_base_cleaned.csv,Basic,Pokemon
Grimer,126/198,Common,Darkness,Grimer,Reverse Holofoil,0.13,Scarlet & Violet,Scarlet & Violet Base,sv01_base_cleaned.csv,Basic,Pokemon
Grimer,126/198,Common,Darkness,Grimer,Normal,0.08,Scarlet & Violet,Scarlet & Violet Base,sv01_base_cleaned.csv,Basic,Pokemon
Croagunk,130/198,Common,Darkness,Croagunk,Normal,0.08,Scarlet & Violet,Scarlet & Violet Base,sv01_base_cleaned.csv,Basic,Pokemon
Croagunk,130/198,Common,Darkness,Croagunk,Reverse Holofoil,0.1,Scarlet & Violet,Scarlet & Violet Base,sv01_base_cleaned.csv,Basic,Pokemon
Cyclizar - 164/198,164/198,Rare,Colorless,Cyclizar,Reverse Holofoil,0.22,Scarlet & Violet,Scarlet & Violet Base,sv01_base_cleaned.csv,Basic,Pokemon
